-1.000e+00	-1.000e+00	-1.000e+00	5.906e+00	6.331e+00	6.493e+00	7.186e+00	7.445e+00	6.472e+00	-1.000e+00	-1.000e+00	-1.000e+00	5.173e+00	4.915e+00	4.563e+00	4.916e+00	6.202e+00	6.374e+00	6.573e+00	5.588e+00	4.122e+00	3.435e+00	3.672e+00	4.756e+00	4.459e+00	1.757e+00	1.966e+00	1.470e+00	3.537e+00	3.887e+00	3.262e+00	3.323e+00	3.636e+00	3.515e+00	3.984e+00	3.627e+00	1.552e+00	8.010e-01	7.078e-01	9.396e-01	1.232e+00	6.183e-01	8.285e-02	2.088e+00	3.096e+00	2.803e+00	3.434e+00	3.331e+00	3.035e+00	9.080e-01	8.249e-01	2.993e+00	3.768e+00	3.548e+00	2.184e+00	1.945e+00	2.726e+00	2.829e+00	1.622e+00	3.041e+00	3.000e+00	3.500e+00	3.987e+00	9.607e-01	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.457e+00	5.824e+00	6.243e+00	6.754e+00	6.778e+00	6.249e+00	6.735e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.047e+00	5.800e+00	5.847e+00	6.497e+00	6.317e+00	6.417e+00	5.782e+00	4.888e+00	4.578e+00	3.821e+00	4.506e+00	4.290e+00	3.230e+00	3.498e+00	3.358e+00	3.226e+00	3.653e+00	3.471e+00	2.996e+00	2.792e+00	3.371e+00	4.017e+00	3.605e+00	1.762e+00	1.818e+00	1.917e+00	-1.000e+00	3.316e+00	1.828e+00	2.293e+00	2.976e+00	2.569e+00	2.598e+00	2.856e+00	2.830e+00	1.370e+00	2.288e+00	2.357e+00	3.087e+00	3.409e+00	3.173e+00	2.742e+00	1.832e+00	2.613e+00	2.858e+00	2.568e+00	2.629e+00	2.326e+00	1.973e+00	2.081e+00	2.170e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.664e+00	4.671e+00	4.800e+00	4.510e+00	4.369e+00	6.795e+00	6.876e+00	5.173e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.902e+00	7.155e+00	5.975e+00	5.027e+00	4.626e+00	5.254e+00	5.436e+00	5.500e+00	4.927e+00	3.869e+00	3.170e+00	3.592e+00	4.613e+00	4.305e+00	3.724e+00	2.879e+00	4.171e+00	3.374e+00	3.697e+00	2.360e+00	2.000e+00	1.588e+00	2.654e+00	3.839e+00	3.850e+00	3.549e+00	3.804e+00	3.112e+00	2.799e+00	2.997e+00	1.683e+00	3.105e+00	2.681e+00	2.392e+00	3.185e+00	2.518e+00	3.319e+00	2.746e+00	2.508e-01	1.747e+00	3.334e+00	4.287e+00	3.120e+00	1.651e+00	1.531e+00	1.628e+00	1.132e+00	8.723e-02	1.781e+00	2.455e+00	1.994e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.482e+00	3.662e+00	4.335e+00	4.170e+00	3.969e+00	6.716e+00	6.871e+00	4.915e+00	6.047e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.601e+00	6.206e+00	5.555e+00	4.362e+00	5.314e+00	6.045e+00	6.043e+00	5.067e+00	4.277e+00	3.656e+00	3.415e+00	4.362e+00	5.098e+00	3.695e+00	2.517e+00	4.093e+00	3.560e+00	3.598e+00	3.387e+00	2.263e+00	2.074e+00	3.310e+00	4.240e+00	4.139e+00	4.035e+00	3.627e+00	4.598e+00	2.937e+00	1.746e+00	1.491e+00	2.899e+00	1.582e+00	2.556e+00	2.555e+00	3.625e+00	3.805e+00	2.746e+00	2.059e+00	2.581e+00	3.643e+00	4.266e+00	3.121e+00	1.721e+00	2.017e+00	1.139e-01	1.811e+00	5.732e-01	6.816e-01	1.356e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.795e+00	4.118e+00	4.545e+00	4.059e+00	3.977e+00	6.654e+00	6.640e+00	4.563e+00	5.800e+00	7.902e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.351e+00	5.325e+00	4.922e+00	5.402e+00	6.290e+00	6.073e+00	4.831e+00	3.401e+00	3.332e+00	4.124e+00	4.228e+00	4.780e+00	3.388e+00	3.036e+00	3.622e+00	3.208e+00	3.824e+00	3.067e+00	2.079e+00	2.030e+00	3.377e+00	3.647e+00	3.989e+00	3.928e+00	3.957e+00	4.066e+00	3.772e+00	2.925e+00	7.627e-01	3.184e+00	2.175e+00	2.734e+00	2.371e+00	3.066e+00	3.398e+00	2.219e+00	2.137e+00	1.367e+00	3.713e+00	3.859e+00	2.714e+00	1.315e+00	2.347e+00	2.614e+00	9.888e-01	-1.000e+00	2.749e-01	1.949e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	5.154e+00	4.261e+00	4.072e+00	3.576e+00	5.192e+00	6.701e+00	6.606e+00	4.916e+00	5.847e+00	7.155e+00	7.601e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.313e+00	5.546e+00	5.901e+00	5.658e+00	5.337e+00	4.933e+00	1.166e+00	3.627e+00	4.059e+00	4.005e+00	3.187e+00	2.532e+00	2.838e+00	4.535e+00	3.726e+00	3.920e+00	2.445e+00	2.737e+00	-1.000e+00	3.006e+00	1.840e+00	3.010e+00	3.978e+00	3.100e+00	1.072e+00	3.122e+00	1.220e+00	1.813e+00	3.427e+00	1.640e+00	1.614e+00	3.351e+00	3.169e+00	3.601e+00	2.161e+00	2.380e+00	1.417e+00	3.879e+00	3.661e+00	3.272e+00	1.951e-01	1.491e+00	2.172e+00	1.869e+00	1.632e+00	3.325e+00	2.414e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.549e+00	5.079e+00	4.905e+00	5.243e+00	5.311e+00	6.248e+00	6.369e+00	6.202e+00	6.497e+00	5.975e+00	6.206e+00	6.351e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.386e+00	6.625e+00	5.722e+00	4.526e+00	4.673e+00	5.027e+00	4.308e+00	4.187e+00	3.069e+00	3.623e+00	3.850e+00	4.157e+00	3.209e+00	3.780e+00	3.501e+00	3.389e+00	3.759e+00	3.559e+00	1.973e+00	2.199e+00	1.421e+00	1.673e-01	3.196e+00	2.168e+00	2.118e+00	2.316e+00	3.324e+00	2.031e+00	3.502e+00	2.973e+00	3.125e+00	2.306e+00	1.638e+00	2.793e+00	3.154e+00	3.191e+00	2.412e+00	2.435e+00	2.506e+00	2.670e+00	2.849e+00	9.465e-01	2.813e+00	2.991e+00	3.099e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.258e+00	5.130e+00	6.042e+00	6.021e+00	5.613e+00	5.373e+00	5.490e+00	6.374e+00	6.317e+00	5.027e+00	5.555e+00	5.325e+00	6.313e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.575e+00	6.226e+00	5.234e+00	5.346e+00	5.759e+00	5.294e+00	2.234e+00	2.502e+00	3.406e+00	3.292e+00	4.242e+00	3.674e+00	3.723e+00	2.850e+00	3.960e+00	4.252e+00	3.993e+00	1.866e+00	2.407e+00	7.697e-01	7.385e-01	2.445e+00	2.002e+00	8.817e-01	3.150e+00	2.743e+00	2.772e+00	2.985e+00	1.960e+00	2.374e+00	2.029e+00	2.624e+00	2.594e+00	3.141e+00	3.177e+00	2.109e+00	2.007e+00	2.425e+00	1.125e+00	2.421e+00	2.518e+00	2.536e+00	2.562e+00	3.085e+00	3.345e+00	2.884e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.576e+00	5.384e+00	5.610e+00	6.029e+00	5.738e+00	5.164e+00	5.195e+00	6.573e+00	6.417e+00	4.626e+00	4.362e+00	4.922e+00	5.546e+00	7.386e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.781e+00	5.230e+00	5.471e+00	5.873e+00	5.286e+00	4.149e+00	2.221e+00	2.987e+00	3.448e+00	4.578e+00	3.751e+00	3.041e+00	3.136e+00	2.831e+00	4.345e+00	4.711e+00	9.996e-01	-1.000e+00	1.225e+00	1.194e+00	1.901e+00	8.728e-01	1.922e+00	-1.000e+00	3.029e+00	2.643e+00	3.248e+00	3.875e+00	1.830e+00	1.747e+00	-1.000e+00	3.547e+00	3.181e+00	2.955e+00	2.787e+00	1.877e+00	1.658e+00	3.166e+00	1.291e+00	2.781e+00	2.992e+00	3.018e+00	4.126e+00	3.800e+00	3.340e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.822e+00	4.790e+00	4.768e+00	5.477e+00	4.965e+00	5.145e+00	5.054e+00	5.588e+00	5.782e+00	5.254e+00	5.314e+00	5.402e+00	5.901e+00	6.625e+00	7.575e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.594e+00	6.392e+00	5.873e+00	5.996e+00	4.340e+00	3.438e+00	3.883e+00	4.476e+00	4.535e+00	4.553e+00	4.007e+00	4.009e+00	3.974e+00	3.478e+00	3.414e+00	2.650e+00	1.536e+00	2.706e+00	2.675e+00	2.966e+00	2.675e+00	-1.000e+00	2.501e+00	3.416e+00	3.345e+00	1.921e+00	2.896e+00	2.632e+00	2.450e+00	1.560e+00	2.764e+00	2.536e+00	2.921e+00	2.460e+00	2.943e+00	3.139e+00	2.061e+00	2.094e+00	1.454e+00	2.610e+00	2.913e+00	2.606e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.367e+00	3.589e+00	4.137e+00	4.419e+00	3.633e+00	5.664e+00	5.307e+00	4.122e+00	4.888e+00	5.436e+00	6.045e+00	6.290e+00	5.658e+00	5.722e+00	6.226e+00	6.781e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.296e+00	5.194e+00	5.862e+00	5.124e+00	4.486e+00	5.017e+00	4.182e+00	3.904e+00	4.657e+00	3.947e+00	4.663e+00	3.359e+00	2.065e+00	2.239e+00	3.112e+00	2.168e+00	2.168e+00	-1.000e+00	1.429e+00	3.985e+00	3.865e+00	1.548e+00	2.141e+00	5.852e-01	2.554e+00	2.943e+00	2.357e+00	3.275e+00	3.929e+00	3.297e+00	1.709e+00	2.482e+00	3.314e+00	2.990e+00	2.186e+00	1.524e+00	1.819e+00	2.086e+00	2.519e+00	-1.000e+00	-1.000e+00	3.743e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.045e+00	4.116e+00	2.756e+00	4.039e+00	3.837e+00	4.364e+00	4.280e+00	3.435e+00	4.578e+00	5.500e+00	6.043e+00	6.073e+00	5.337e+00	4.526e+00	5.234e+00	5.230e+00	6.594e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.479e+00	5.541e+00	6.329e+00	6.390e+00	5.572e+00	4.676e+00	4.223e+00	4.357e+00	4.436e+00	4.305e+00	3.300e+00	4.007e+00	3.917e+00	3.468e+00	3.332e+00	3.109e+00	2.663e+00	2.370e+00	1.341e+00	3.976e+00	2.490e+00	3.082e+00	2.111e+00	2.910e+00	2.884e+00	2.883e+00	3.953e+00	3.133e+00	3.015e+00	1.065e+00	2.101e+00	3.255e+00	3.931e+00	2.864e+00	2.465e+00	1.760e+00	2.027e+00	2.139e+00	1.901e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.004e+00	3.964e+00	3.190e+00	3.472e+00	3.686e+00	4.338e+00	4.190e+00	3.672e+00	3.821e+00	4.927e+00	5.067e+00	4.831e+00	4.933e+00	4.673e+00	5.346e+00	5.471e+00	6.392e+00	7.296e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.168e+00	6.420e+00	6.099e+00	5.737e+00	5.328e+00	4.634e+00	4.816e+00	4.657e+00	4.623e+00	4.286e+00	4.025e+00	4.029e+00	3.387e+00	2.443e+00	3.028e+00	3.944e+00	2.481e+00	2.775e+00	3.239e+00	3.186e+00	2.779e+00	3.545e+00	3.481e+00	3.165e+00	3.217e+00	3.550e+00	2.660e+00	2.712e+00	1.498e+00	1.213e+00	1.881e+00	2.779e+00	1.975e+00	2.161e+00	8.715e-01	1.875e+00	2.250e+00	2.013e+00	-1.000e+00	1.795e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	5.159e+00	4.588e+00	3.077e+00	3.774e+00	4.076e+00	4.164e+00	3.814e+00	4.756e+00	4.506e+00	3.869e+00	4.277e+00	3.401e+00	1.166e+00	5.027e+00	5.759e+00	5.873e+00	5.873e+00	5.194e+00	6.479e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.982e+00	5.795e+00	4.999e+00	5.734e+00	6.303e+00	5.803e+00	5.133e+00	4.864e+00	5.358e+00	5.497e+00	4.501e+00	2.526e+00	2.260e+00	2.845e+00	2.984e+00	3.106e+00	3.077e+00	3.127e+00	2.810e+00	4.481e+00	3.262e+00	4.105e+00	3.790e+00	2.619e+00	2.689e+00	1.284e+00	2.867e+00	3.888e+00	4.007e+00	2.184e+00	-1.000e+00	1.863e+00	3.201e+00	3.303e+00	3.500e+00	3.045e+00	1.637e+00	1.746e+00	-1.000e+00	3.544e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	4.728e+00	3.728e+00	4.413e+00	4.558e+00	4.035e+00	3.495e+00	3.709e+00	4.459e+00	4.290e+00	3.170e+00	3.656e+00	3.332e+00	3.627e+00	4.308e+00	5.294e+00	5.286e+00	5.996e+00	5.862e+00	5.541e+00	7.168e+00	-1.000e+00	-1.000e+00	-1.000e+00	6.209e+00	5.654e+00	6.182e+00	6.566e+00	5.768e+00	5.452e+00	4.890e+00	5.305e+00	5.664e+00	4.880e+00	3.251e+00	2.892e+00	2.766e+00	1.860e+00	2.889e+00	2.539e+00	2.326e+00	3.009e+00	3.695e+00	3.631e+00	4.195e+00	3.782e+00	3.818e+00	3.414e+00	2.746e+00	3.672e+00	3.906e+00	2.621e+00	1.231e+00	2.129e+00	7.394e-01	2.470e+00	2.958e+00	3.447e+00	3.424e+00	2.684e+00	2.207e+00	2.881e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	3.990e+00	9.900e-01	4.023e+00	4.198e+00	1.712e+00	3.172e+00	2.801e+00	1.757e+00	3.230e+00	3.592e+00	3.415e+00	4.124e+00	4.059e+00	4.187e+00	2.234e+00	4.149e+00	4.340e+00	5.124e+00	6.329e+00	6.420e+00	6.982e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.740e+00	6.924e+00	5.840e+00	5.401e+00	5.074e+00	4.765e+00	5.032e+00	4.636e+00	4.225e+00	4.572e+00	3.891e+00	3.569e+00	1.122e+00	3.829e+00	2.801e+00	3.073e+00	2.949e+00	3.127e+00	3.445e+00	3.369e+00	2.928e+00	3.928e+00	3.791e+00	4.467e+00	1.890e+00	2.984e+00	1.883e+00	2.908e+00	4.127e+00	2.323e+00	2.924e+00	2.541e+00	1.486e+00	2.920e+00	3.361e+00	1.469e+00	4.143e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	3.713e+00	3.936e+00	2.747e+00	1.444e+00	2.658e+00	3.480e+00	3.410e+00	1.966e+00	3.498e+00	4.613e+00	4.362e+00	4.228e+00	4.005e+00	3.069e+00	2.502e+00	2.221e+00	3.438e+00	4.486e+00	6.390e+00	6.099e+00	5.795e+00	6.209e+00	-1.000e+00	-1.000e+00	-1.000e+00	7.822e+00	5.601e+00	5.625e+00	5.148e+00	5.220e+00	4.120e+00	2.734e+00	3.808e+00	5.044e+00	5.178e+00	4.602e+00	4.528e+00	3.945e+00	4.747e+00	4.797e+00	3.480e+00	3.710e+00	2.739e+00	3.637e+00	1.874e+00	3.289e+00	3.622e+00	4.413e+00	3.084e+00	2.278e+00	2.092e+00	3.854e+00	3.559e+00	3.117e+00	1.870e+00	1.751e+00	8.476e-01	1.129e+00	1.307e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	-1.000e+00	1.895e+00	2.703e+00	2.513e+00	1.795e+00	3.009e+00	2.884e+00	3.572e+00	1.470e+00	3.358e+00	4.305e+00	5.098e+00	4.780e+00	3.187e+00	3.623e+00	3.406e+00	2.987e+00	3.883e+00	5.017e+00	5.572e+00	5.737e+00	4.999e+00	5.654e+00	7.740e+00	-1.000e+00	-1.000e+00	-1.000e+00	5.717e+00	6.445e+00	5.819e+00	5.531e+00	4.745e+00	4.426e+00	3.674e+00	4.728e+00	4.906e+00	4.925e+00	4.420e+00	4.349e+00	4.906e+00	4.733e+00	3.831e+00	3.370e+00	3.868e+00	2.404e+00	2.863e+00	3.792e+00	3.610e+00	4.421e+00	2.509e+00	2.696e+00	2.734e-01	3.079e+00	4.218e+00	1.299e+00	6.366e-01	-6.803e-02	1.614e+00	8.956e-01	-1.000e+00	1.182e+00	3.441e+00	-1.000e+00	-1.000e+00	-1.000e+00	-1.000e+00
